CustomerID,LastPurchase,FirstPurchase,Frequency,Monetary,Quantity,Recency,CustomerAgeDays,AverageOrderValue,PurchaseRatePerMonth,AnnualizedValueIndicator,CLVIndicator,RScore,FScore,MScore,RFMScore,Cluster,SegmentName
16110,2011-10-25 14:35:00,2011-02-01 14:01:00,3,1337.48,733,45,311,445.82666666666665,0.29360932475884244,1569.7112540192927,1569.7112540192927,3,4,4,11,2,Loyal Customers
12919,2011-12-01 13:47:00,2011-06-23 09:22:00,6,1335.19,673,8,170,222.53166666666667,1.074264705882353,2866.7314705882354,2866.7314705882354,5,5,4,14,0,Champions
15680,2011-11-30 13:46:00,2010-12-08 14:43:00,3,1333.68,952,9,366,444.56,0.24948770491803277,1330.0360655737704,1330.0360655737704,5,3,4,12,2,Loyal Customers
17932,2011-11-10 19:49:00,2011-05-12 13:58:00,3,1331.57,789,29,211,443.8566666666666,0.432760663507109,2303.426777251185,2303.426777251185,4,4,4,12,2,Loyal Customers
12676,2011-11-15 12:25:00,2011-02-01 15:41:00,6,1331.39,670,25,311,221.89833333333334,0.5872186495176849,1562.5638263665596,1562.5638263665596,4,5,4,13,0,Champions
16295,2011-11-30 08:17:00,2011-10-06 10:45:00,4,1328.55,841,10,65,332.1375,1.8730769230769229,7460.319230769231,7460.319230769231,5,4,4,13,0,Champions
15146,2011-06-28 12:09:00,2011-02-21 13:07:00,2,1327.16,1473,165,291,663.58,0.20919243986254293,1664.6508591065292,1664.6508591065292,2,3,4,9,2,Loyal Customers
17633,2011-11-08 13:25:00,2011-08-11 15:43:00,4,1324.84,644,31,120,331.21,1.0145833333333334,4029.7216666666664,4029.7216666666664,4,4,4,12,0,Champions
12854,2011-09-22 12:15:00,2011-01-25 13:35:00,3,1324.5,627,79,318,441.5,0.28714622641509435,1520.2594339622642,1520.2594339622642,2,3,4,9,2,Loyal Customers
17095,2011-11-17 12:21:00,2011-01-09 11:05:00,3,1324.16,618,23,335,441.3866666666667,0.27257462686567163,1442.7414925373134,1442.7414925373134,4,4,4,12,2,Loyal Customers
16370,2011-09-18 15:55:00,2011-04-28 16:40:00,4,1320.56,647,82,225,330.14,0.5411111111111111,2142.2417777777778,2142.2417777777778,2,4,4,10,0,Champions
14794,2011-12-07 10:11:00,2011-01-09 16:11:00,7,1319.91,673,3,334,188.55857142857144,0.6379116766467067,1442.416616766467,1442.416616766467,5,5,4,14,0,Champions
13168,2011-11-03 12:56:00,2011-01-25 13:55:00,4,1319.19,682,36,318,329.7975,0.3828616352201258,1514.1646226415096,1514.1646226415096,3,4,4,11,0,Champions
16083,2011-08-31 10:47:00,2010-12-14 11:51:00,2,1317.62,908,101,361,658.81,0.16862880886426593,1332.2196675900277,1332.2196675900277,2,3,4,9,2,Loyal Customers
12526,2011-12-09 12:09:00,2011-09-06 14:19:00,3,1316.66,632,1,94,438.8866666666667,0.9714095744680851,5112.5627659574475,5112.5627659574475,5,3,4,12,2,Loyal Customers
14921,2011-11-09 13:17:00,2011-05-22 12:51:00,2,1316.07,953,30,201,658.035,0.30286069651741293,2389.878358208955,2389.878358208955,4,3,4,11,2,Loyal Customers
12576,2011-11-04 10:11:00,2011-02-08 11:31:00,5,1315.83,967,36,305,263.166,0.4989754098360656,1574.6818032786884,1574.6818032786884,3,4,4,11,0,Champions
14511,2011-11-28 17:05:00,2011-07-29 12:13:00,5,1314.81,784,11,134,262.962,1.1357276119402984,3581.385447761194,3581.385447761194,5,4,4,13,0,Champions
16464,2011-11-20 12:11:00,2011-07-20 13:53:00,3,1314.68,963,20,142,438.2266666666667,0.6430457746478874,3379.2830985915493,3379.2830985915493,4,4,4,12,2,Loyal Customers
14738,2011-10-28 08:56:00,2011-01-27 14:10:00,7,1314.45,601,43,316,187.77857142857144,0.674248417721519,1518.2729430379748,1518.2729430379748,3,5,4,12,0,Champions
14973,2011-08-24 15:51:00,2011-04-28 12:22:00,3,1314.45,369,107,226,438.15000000000003,0.404037610619469,2122.8949115044247,2122.8949115044247,2,3,4,9,2,Loyal Customers
16040,2011-10-05 13:47:00,2011-03-16 09:58:00,3,1313.55,684,65,269,437.84999999999997,0.33945167286245354,1782.3262081784387,1782.3262081784387,3,4,4,11,2,Loyal Customers
12364,2011-12-02 10:22:00,2011-08-19 15:24:00,4,1313.1,1506,8,112,328.275,1.0870535714285714,4279.299107142857,4279.299107142857,5,4,4,13,0,Champions
12516,2011-09-23 09:13:00,2011-06-12 11:37:00,2,1312.06,875,78,181,656.03,0.3363259668508287,2645.866850828729,2645.866850828729,2,2,4,8,2,Loyal Customers
14856,2011-11-03 14:53:00,2011-10-14 09:35:00,3,1311.3799999999999,714,36,57,437.1266666666666,1.6019736842105263,8397.433333333332,8397.433333333332,3,3,4,10,2,Loyal Customers
14477,2011-11-20 11:11:00,2011-02-15 15:44:00,4,1309.6,720,20,297,327.4,0.4099326599326599,1609.4410774410771,1609.4410774410771,4,4,4,12,0,Champions
16120,2011-10-11 14:22:00,2011-10-11 14:10:00,4,1309.14,878,59,59,327.285,2.0635593220338984,8098.916949152543,8098.916949152543,3,4,4,11,0,Champions
14047,2011-12-01 11:43:00,2010-12-02 10:09:00,5,1308.6100000000001,381,9,373,261.72200000000004,0.4080093833780161,1280.5432975871315,1280.5432975871315,5,4,4,13,0,Champions
13328,2011-01-27 15:22:00,2011-01-27 15:22:00,1,1308.48,680,316,316,1308.48,0.09632120253164557,1511.3772151898734,1511.3772151898734,1,1,4,6,1,At Risk
14297,2011-11-22 09:06:00,2011-03-10 08:31:00,4,1305.33,865,18,275,326.3325,0.44272727272727275,1732.5289090909089,1732.5289090909089,4,4,4,12,0,Champions
12507,2011-07-28 17:09:00,2011-02-14 09:24:00,3,1304.81,894,134,299,434.93666666666667,0.30539297658862874,1592.8282608695652,1592.8282608695652,2,3,4,9,2,Loyal Customers
16744,2011-11-28 13:06:00,2011-06-19 15:13:00,7,1304.76,805,11,173,186.3942857142857,1.2315751445086704,2752.8173410404625,2752.8173410404625,5,5,4,14,0,Champions
17919,2011-09-12 13:41:00,2011-09-12 13:41:00,1,1304.04,756,88,88,1304.04,0.34588068181818177,5408.802272727273,5408.802272727273,2,2,4,8,2,Loyal Customers
15813,2011-05-16 08:13:00,2011-04-14 09:09:00,2,1303.9099999999999,603,208,240,651.9549999999999,0.25364583333333335,1983.0297916666666,1983.0297916666666,1,3,4,8,1,At Risk
14898,2011-11-16 14:54:00,2010-12-03 15:25:00,6,1303.52,1020,23,371,217.25333333333333,0.49225067385444743,1282.4388140161725,1282.4388140161725,4,5,4,13,0,Champions
15108,2011-07-21 10:24:00,2011-04-26 10:54:00,4,1300.25,499,142,228,325.0625,0.5339912280701754,2081.5405701754385,2081.5405701754385,2,4,4,10,2,Loyal Customers
15494,2011-11-18 14:51:00,2011-08-10 15:29:00,2,1299.23,1148,21,121,649.615,0.503099173553719,3919.164876033058,3919.164876033058,4,3,4,11,2,Loyal Customers
12488,2011-11-30 08:50:00,2011-09-25 10:34:00,3,1298.66,529,10,76,432.8866666666667,1.2014802631578947,6236.98552631579,6236.98552631579,5,3,4,12,2,Loyal Customers
12372,2011-09-29 12:12:00,2011-02-16 12:46:00,3,1298.04,794,72,297,432.68,0.307449494949495,1595.2343434343434,1595.2343434343434,2,3,4,9,2,Loyal Customers
15602,2011-12-01 14:14:00,2010-12-06 15:35:00,9,1297.8700000000001,1137,8,368,144.20777777777778,0.7443953804347826,1287.2895380434782,1287.2895380434782,5,5,4,14,0,Champions
17961,2011-11-18 16:55:00,2010-12-02 19:18:00,39,1296.44,560,21,372,33.242051282051285,3.1910282258064515,1272.0446236559142,1272.0446236559142,4,5,4,13,0,Champions
16929,2011-12-06 08:37:00,2011-07-07 12:39:00,7,1295.39,929,4,156,185.0557142857143,1.3657852564102566,3030.880448717949,3030.880448717949,5,5,4,14,0,Champions
16224,2011-10-13 17:51:00,2011-04-04 12:00:00,4,1295.3,1116,57,250,323.825,0.48700000000000004,1891.138,1891.138,3,4,4,11,0,Champions
15621,2011-12-05 14:01:00,2011-11-18 11:49:00,4,1293.03,501,4,22,323.2575,5.534090909090908,21452.543181818182,21452.543181818182,5,4,4,13,0,Champions
16101,2011-09-30 10:18:00,2011-09-30 10:18:00,1,1290.7,757,71,71,1290.7,0.42869718309859156,6635.288732394366,6635.288732394366,3,2,4,9,2,Loyal Customers
15171,2011-01-12 15:36:00,2011-01-12 15:36:00,1,1289.5,290,331,331,1289.5,0.09195619335347431,1421.9561933534744,1421.9561933534744,1,1,4,6,1,At Risk
15136,2011-12-07 12:26:00,2011-09-04 16:05:00,4,1286.7,776,3,96,321.675,1.2682291666666665,4892.140625,4892.140625,5,4,4,13,0,Champions
16949,2011-12-06 11:07:00,2011-01-27 12:11:00,6,1286.27,791,4,317,214.37833333333333,0.5761041009463722,1481.0364353312302,1481.0364353312302,5,5,4,14,0,Champions
17350,2011-12-01 15:47:00,2011-10-19 16:05:00,4,1286.07,795,8,51,321.5175,2.3872549019607843,9204.226470588235,9204.226470588235,5,4,4,13,0,Champions
17802,2011-09-18 14:56:00,2010-12-02 13:44:00,3,1285.04,752,82,372,428.34666666666664,0.24546370967741934,1260.8591397849461,1260.8591397849461,2,4,4,10,2,Loyal Customers
16899,2011-12-02 12:03:00,2010-12-14 13:11:00,6,1281.56,522,8,360,213.59333333333333,0.5072916666666667,1299.3594444444443,1299.3594444444443,5,5,4,14,0,Champions
13878,2011-10-16 12:19:00,2011-10-16 12:19:00,1,1281.53,475,55,55,1281.53,0.553409090909091,8504.699090909091,8504.699090909091,3,1,4,8,2,Loyal Customers
13538,2011-10-27 16:34:00,2011-01-28 10:40:00,7,1280.85,175,43,316,182.97857142857143,0.674248417721519,1479.462816455696,1479.462816455696,3,5,4,12,0,Champions
16951,2011-07-28 12:05:00,2011-02-08 14:58:00,3,1277.75,1318,135,304,425.9166666666667,0.3003700657894737,1534.140625,1534.140625,2,4,4,10,2,Loyal Customers
16692,2011-03-28 14:46:00,2011-02-23 15:41:00,2,1276.0,152,256,289,638.0,0.2106401384083045,1611.5570934256054,1611.5570934256054,1,3,4,8,1,At Risk
17019,2011-11-28 13:06:00,2010-12-06 12:55:00,4,1272.61,827,11,368,318.1525,0.33084239130434784,1262.2354619565217,1262.2354619565217,5,4,4,13,0,Champions
12394,2011-10-07 08:08:00,2011-05-06 14:01:00,2,1272.48,819,64,217,636.24,0.2805299539170507,2140.346543778802,2140.346543778802,3,2,4,9,2,Loyal Customers
12630,2011-11-30 10:48:00,2011-10-27 10:41:00,2,1270.88,548,10,44,635.44,1.383522727272727,10542.527272727273,10542.527272727273,5,2,4,11,2,Loyal Customers
14669,2011-04-12 11:43:00,2011-01-11 12:30:00,3,1269.99,775,242,333,423.33,0.2742117117117117,1392.031081081081,1392.031081081081,1,3,4,8,1,At Risk
13492,2011-07-26 14:25:00,2011-05-09 10:06:00,3,1269.84,408,136,215,423.28,0.4247093023255814,2155.77488372093,2155.77488372093,2,3,4,9,2,Loyal Customers
13431,2011-10-03 13:49:00,2011-09-12 11:25:00,2,1269.1,672,67,89,634.55,0.6839887640449439,5204.735955056179,5204.735955056179,3,2,4,9,2,Loyal Customers
14916,2011-09-30 09:20:00,2011-01-19 15:30:00,4,1268.98,1136,71,324,317.245,0.3757716049382716,1429.5608024691358,1429.5608024691358,3,4,4,11,0,Champions
15199,2011-10-11 15:12:00,2011-02-04 14:04:00,4,1268.7,396,59,308,317.175,0.39529220779220775,1503.4918831168832,1503.4918831168832,3,4,4,11,0,Champions
16660,2011-11-23 14:53:00,2011-01-24 12:44:00,4,1267.6499999999999,571,16,320,316.91249999999997,0.38046875,1445.9132812499997,1445.9132812499997,4,4,4,12,0,Champions
17037,2011-09-13 12:49:00,2011-09-13 12:49:00,1,1267.32,656,88,88,1267.32,0.34588068181818177,5256.497727272727,5256.497727272727,2,2,4,8,2,Loyal Customers
17158,2011-11-07 15:15:00,2010-12-14 13:03:00,3,1266.97,778,32,360,422.3233333333333,0.25364583333333335,1284.5668055555554,1284.5668055555554,4,4,4,12,2,Loyal Customers
14105,2011-04-14 17:58:00,2011-04-14 17:58:00,1,1266.23,800,239,239,1266.23,0.12735355648535565,1933.7822175732217,1933.7822175732217,1,1,4,6,1,At Risk
13989,2011-10-05 09:47:00,2011-04-14 15:39:00,2,1266.08,1313,66,239,633.04,0.2547071129707113,1933.5531380753137,1933.5531380753137,3,3,4,10,2,Loyal Customers
16842,2011-08-31 10:42:00,2011-02-10 14:51:00,3,1264.19,693,101,302,421.3966666666667,0.3023592715231788,1527.9117549668874,1527.9117549668874,2,4,4,10,2,Loyal Customers
15497,2011-11-22 11:51:00,2011-01-24 10:01:00,2,1262.2,624,18,320,631.1,0.190234375,1439.696875,1439.696875,4,3,4,11,2,Loyal Customers
15009,2011-11-27 13:35:00,2011-11-14 17:40:00,3,1261.78,642,12,25,420.5933333333333,3.6525000000000003,18421.988,18421.988,5,3,4,12,2,Loyal Customers
16688,2011-12-08 15:24:00,2011-10-10 12:23:00,4,1260.86,804,1,61,315.215,1.9959016393442623,7544.490163934425,7544.490163934425,5,4,4,13,0,Champions
17388,2011-09-23 10:31:00,2011-02-25 12:28:00,4,1259.56,1068,78,288,314.89,0.4227430555555556,1596.317361111111,1596.317361111111,2,4,4,10,2,Loyal Customers
17412,2011-12-07 11:36:00,2010-12-02 16:29:00,7,1258.06,738,3,372,179.72285714285712,0.5727486559139785,1234.3868279569892,1234.3868279569892,5,5,4,14,0,Champions
13151,2011-02-17 12:29:00,2011-02-17 12:29:00,1,1257.8700000000001,363,296,296,1257.8700000000001,0.10282939189189189,1551.089695945946,1551.089695945946,1,1,4,6,1,At Risk
14931,2011-12-05 10:19:00,2011-04-13 09:32:00,5,1257.68,417,5,241,251.536,0.6314834024896265,1904.785062240664,1904.785062240664,5,4,4,13,0,Champions
16639,2011-11-08 13:20:00,2011-04-18 09:31:00,3,1257.51,510,31,236,419.17,0.3869173728813559,1944.8777542372882,1944.8777542372882,4,4,4,12,2,Loyal Customers
17481,2011-12-06 12:28:00,2011-09-07 09:57:00,4,1255.59,1061,4,94,313.8975,1.2952127659574468,4875.429255319149,4875.429255319149,5,4,4,13,0,Champions
13848,2011-09-08 12:58:00,2010-12-08 15:10:00,3,1255.0,3700,92,366,418.3333333333333,0.24948770491803277,1251.5710382513662,1251.5710382513662,2,3,4,9,2,Loyal Customers
17262,2011-10-18 12:56:00,2010-12-08 13:30:00,5,1253.3600000000001,367,52,366,250.67200000000003,0.4158128415300546,1249.9355191256832,1249.9355191256832,3,4,4,11,0,Champions
14698,2011-12-08 12:26:00,2011-10-19 12:54:00,5,1250.76,615,2,51,250.152,2.9840686274509807,8951.517647058825,8951.517647058825,5,4,4,13,0,Champions
14383,2011-11-01 15:53:00,2011-06-29 10:18:00,3,1247.69,817,38,164,415.8966666666667,0.5567835365853658,2776.8710365853663,2776.8710365853663,3,3,4,10,2,Loyal Customers
12689,2011-11-14 08:31:00,2011-08-04 10:04:00,2,1247.61,628,26,128,623.805,0.4755859375,3557.6378906249997,3557.6378906249997,4,2,4,10,2,Loyal Customers
13029,2011-11-09 09:13:00,2010-12-21 13:53:00,3,1247.5,134,31,353,415.8333333333333,0.2586756373937677,1289.9079320113315,1289.9079320113315,4,3,4,11,2,Loyal Customers
15004,2011-07-15 14:05:00,2011-07-15 14:05:00,1,1246.32,630,147,147,1246.32,0.20705782312925172,3094.604081632653,3094.604081632653,2,1,4,7,2,Loyal Customers
12494,2011-11-24 09:34:00,2010-12-09 11:31:00,7,1246.1000000000001,707,16,366,178.01428571428573,0.5821379781420765,1242.695355191257,1242.695355191257,4,5,4,13,0,Champions
13860,2011-12-08 12:57:00,2011-09-14 09:27:00,5,1245.9,591,1,87,249.18,1.7492816091954022,5227.051724137932,5227.051724137932,5,4,4,13,0,Champions
14428,2011-12-02 13:17:00,2011-01-18 16:39:00,5,1244.83,436,7,325,248.96599999999998,0.4682692307692308,1398.039846153846,1398.039846153846,5,4,4,13,0,Champions
16531,2011-11-17 16:29:00,2010-12-14 13:19:00,7,1244.59,915,22,360,177.79857142857142,0.5918402777777778,1261.8759722222221,1261.8759722222221,4,5,4,13,0,Champions
17584,2011-12-02 17:12:00,2011-08-04 14:12:00,2,1242.3,458,7,127,621.15,0.47933070866141736,3570.3897637795276,3570.3897637795276,5,3,4,12,2,Loyal Customers
17588,2011-08-31 13:37:00,2011-04-21 10:31:00,3,1240.2,676,100,233,413.40000000000003,0.3918991416309013,1942.8025751072962,1942.8025751072962,2,4,4,10,2,Loyal Customers
17731,2011-09-21 15:02:00,2011-06-09 14:18:00,4,1240.11,493,79,183,310.0275,0.6653005464480874,2473.4434426229504,2473.4434426229504,2,4,4,10,2,Loyal Customers
12985,2011-12-09 10:46:00,2011-11-11 12:44:00,2,1239.38,1533,1,29,619.69,2.0991379310344827,15599.093103448276,15599.093103448276,5,2,4,11,2,Loyal Customers
13476,2011-06-14 12:00:00,2011-03-03 14:43:00,2,1238.47,417,179,281,619.235,0.2166370106761566,1608.688790035587,1608.688790035587,1,2,4,7,1,At Risk
14893,2011-11-30 12:31:00,2011-11-28 10:49:00,2,1237.8500000000001,799,10,12,618.9250000000001,5.072916666666666,37651.270833333336,37651.270833333336,5,3,4,12,2,Loyal Customers
13931,2011-09-05 10:12:00,2011-03-04 08:43:00,2,1237.53,725,96,281,618.765,0.2166370106761566,1607.4677935943062,1607.4677935943062,2,2,4,8,2,Loyal Customers
15201,2011-09-13 14:53:00,2011-04-06 14:02:00,5,1236.54,1210,87,247,247.308,0.6161437246963563,1827.2757085020241,1827.2757085020241,2,4,4,10,0,Champions
14684,2011-11-14 11:33:00,2010-12-12 12:44:00,5,1236.28,853,26,363,247.256,0.41924931129476584,1243.0914600550964,1243.0914600550964,4,4,4,12,0,Champions
15376,2011-10-30 15:04:00,2011-05-01 13:45:00,3,1233.3600000000001,619,40,222,411.12000000000006,0.4113175675675676,2027.8216216216217,2027.8216216216217,3,3,4,10,2,Loyal Customers
15910,2011-12-09 10:51:00,2011-01-27 11:55:00,8,1232.18,1015,1,317,154.0225,0.7681388012618297,1418.7561514195584,1418.7561514195584,5,5,4,14,0,Champions
18080,2011-11-21 08:02:00,2011-04-11 10:10:00,2,1231.5,642,19,243,615.75,0.25051440329218105,1849.783950617284,1849.783950617284,4,3,4,11,2,Loyal Customers
18171,2011-10-12 09:13:00,2011-01-10 09:55:00,5,1231.31,481,59,334,246.262,0.45565119760479045,1345.5932634730539,1345.5932634730539,3,4,4,11,0,Champions
14913,2011-11-04 08:29:00,2010-12-15 14:35:00,4,1227.43,1743,36,359,306.8575,0.33913649025069637,1247.9441504178274,1247.9441504178274,3,4,4,11,0,Champions
12997,2011-11-17 15:47:00,2011-01-26 15:49:00,4,1226.89,664,22,317,306.7225,0.3840694006309148,1412.6651419558361,1412.6651419558361,4,4,4,12,0,Champions
12412,2011-09-26 10:16:00,2011-06-23 13:51:00,3,1226.88,829,75,169,408.96000000000004,0.540310650887574,2649.7704142011835,2649.7704142011835,2,3,4,9,2,Loyal Customers
17774,2011-09-04 12:49:00,2011-02-07 13:13:00,4,1225.41,512,97,305,306.3525,0.39918032786885244,1466.474262295082,1466.474262295082,2,4,4,10,2,Loyal Customers
15841,2011-09-28 12:15:00,2011-01-05 11:25:00,4,1224.06,942,73,339,306.015,0.35914454277286134,1317.9407079646016,1317.9407079646016,2,4,4,10,2,Loyal Customers
13208,2011-10-12 09:54:00,2011-02-03 19:32:00,6,1223.9,804,59,309,203.98333333333335,0.5910194174757282,1445.7071197411005,1445.7071197411005,3,5,4,12,0,Champions
16794,2011-12-08 17:54:00,2011-06-12 14:15:00,10,1222.71,937,1,180,122.271,1.6909722222222223,2479.3841666666667,2479.3841666666667,5,5,4,14,0,Champions
14745,2011-08-19 10:05:00,2011-02-27 15:25:00,5,1220.26,1038,113,285,244.052,0.5339912280701755,1562.7891228070175,1562.7891228070175,2,4,4,10,0,Champions
15227,2011-11-03 11:59:00,2011-01-26 15:31:00,5,1219.4,750,37,317,243.88000000000002,0.4800867507886435,1404.0410094637225,1404.0410094637225,3,4,4,11,0,Champions
13491,2011-10-19 08:32:00,2010-12-02 14:30:00,10,1215.82,903,52,372,121.582,0.8182123655913979,1192.9416666666666,1192.9416666666666,3,5,4,12,0,Champions
17410,2011-11-23 15:46:00,2011-05-08 15:21:00,5,1214.72,616,16,215,242.94400000000002,0.7078488372093024,2062.199069767442,2062.199069767442,4,4,4,12,0,Champions
13055,2011-09-22 14:26:00,2011-05-10 08:58:00,3,1214.41,894,78,214,404.80333333333334,0.42669392523364486,2071.306775700935,2071.306775700935,2,3,4,9,2,Loyal Customers
18263,2011-11-14 09:00:00,2011-04-01 11:48:00,3,1213.1599999999999,1468,26,253,404.3866666666666,0.3609189723320158,1750.2110671936757,1750.2110671936757,4,4,4,12,2,Loyal Customers
13918,2011-10-21 12:25:00,2011-03-31 18:05:00,2,1212.8400000000001,1140,50,253,606.4200000000001,0.24061264822134387,1749.7494071146245,1749.7494071146245,3,2,4,9,2,Loyal Customers
16653,2011-11-23 14:51:00,2011-09-29 13:38:00,2,1212.66,733,16,71,606.33,0.8573943661971831,6234.097183098592,6234.097183098592,4,3,4,11,2,Loyal Customers
12464,2011-11-29 13:33:00,2011-02-03 13:30:00,8,1212.05,112,10,309,151.50625,0.7880258899676376,1431.7095469255664,1431.7095469255664,5,5,4,14,0,Champions
17653,2011-11-03 12:46:00,2011-08-11 15:24:00,4,1207.56,1409,37,120,301.89,1.0145833333333334,3672.995,3672.995,3,4,4,11,0,Champions
15737,2011-11-25 11:21:00,2011-04-11 10:01:00,8,1205.1200000000001,599,15,243,150.64000000000001,1.0020576131687242,1810.1596707818933,1810.1596707818933,4,5,4,13,0,Champions
16800,2011-11-28 14:06:00,2011-11-28 14:06:00,1,1201.49,540,11,11,1201.49,2.767045454545454,39867.62272727273,39867.62272727273,5,2,4,11,2,Loyal Customers
13158,2011-09-06 11:58:00,2011-01-25 09:58:00,4,1201.06,784,95,319,300.265,0.3816614420062696,1374.2536050156739,1374.2536050156739,2,4,4,10,2,Loyal Customers
17320,2011-08-31 13:31:00,2010-12-06 15:38:00,3,1200.6200000000001,634,100,368,400.2066666666667,0.24813179347826086,1190.8323369565219,1190.8323369565219,2,4,4,10,2,Loyal Customers
17800,2011-11-02 12:57:00,2011-01-09 13:50:00,9,1199.01,736,37,334,133.22333333333333,0.8201721556886228,1310.2953592814372,1310.2953592814372,3,5,4,12,0,Champions
15605,2011-11-03 14:17:00,2010-12-01 13:38:00,5,1198.23,441,36,373,239.64600000000002,0.4080093833780161,1172.5306970509384,1172.5306970509384,3,4,4,11,0,Champions
13118,2011-11-20 12:46:00,2011-02-24 12:32:00,5,1197.81,410,20,289,239.56199999999998,0.5266003460207612,1512.8050173010379,1512.8050173010379,4,4,4,12,0,Champions
13211,2011-11-29 14:43:00,2010-12-13 16:17:00,3,1197.42,874,10,361,399.14000000000004,0.25294321329639885,1210.6878116343491,1210.6878116343491,5,3,4,12,2,Loyal Customers
16042,2011-11-17 17:50:00,2011-01-11 13:25:00,5,1197.27,755,22,332,239.454,0.4583960843373494,1316.2757530120482,1316.2757530120482,4,4,4,12,0,Champions
17867,2011-11-09 14:15:00,2011-02-24 12:25:00,6,1197.1000000000001,542,30,289,199.51666666666668,0.6319204152249135,1511.9083044982701,1511.9083044982701,4,5,4,13,0,Champions
14487,2011-11-13 12:17:00,2010-12-06 13:22:00,6,1196.33,735,27,368,199.38833333333332,0.49626358695652173,1186.5773097826086,1186.5773097826086,4,5,4,13,0,Champions
17720,2011-11-13 15:04:00,2010-12-07 10:43:00,4,1195.94,576,26,368,298.985,0.33084239130434784,1186.1904891304348,1186.1904891304348,4,4,4,12,0,Champions
17526,2011-12-05 11:05:00,2010-12-09 12:20:00,4,1195.8999999999999,310,5,366,298.97499999999997,0.3326502732240437,1192.632513661202,1192.632513661202,5,4,4,13,0,Champions
15145,2011-12-05 17:21:00,2011-04-05 15:20:00,4,1194.73,756,4,248,298.6825,0.4909274193548387,1758.3727822580645,1758.3727822580645,5,4,4,13,0,Champions
12611,2011-10-18 13:12:00,2011-10-18 13:12:00,1,1193.32,846,52,52,1193.32,0.5853365384615384,8376.18846153846,8376.18846153846,3,1,4,8,2,Loyal Customers
13882,2011-12-07 11:16:00,2011-10-06 15:28:00,5,1191.13,953,3,64,238.22600000000003,2.3779296875,6793.16328125,6793.16328125,5,4,4,13,0,Champions
12462,2011-11-21 09:11:00,2011-02-09 14:44:00,2,1189.59,536,19,303,594.795,0.2009075907590759,1433.0044554455444,1433.0044554455444,4,2,4,10,2,Loyal Customers
16612,2011-11-07 07:38:00,2011-02-01 10:38:00,4,1187.66,506,33,312,296.915,0.39022435897435903,1389.409935897436,1389.409935897436,3,4,4,11,0,Champions
15630,2011-10-25 15:36:00,2011-05-19 10:16:00,2,1186.35,800,45,205,593.175,0.2969512195121951,2112.2817073170727,2112.2817073170727,3,3,4,10,2,Loyal Customers
13752,2011-08-07 14:16:00,2011-04-07 12:04:00,6,1186.28,876,124,247,197.71333333333334,0.7393724696356275,1753.0048582995953,1753.0048582995953,2,5,4,11,0,Champions
17058,2011-09-19 10:13:00,2011-04-14 09:18:00,3,1179.89,592,82,240,393.2966666666667,0.38046875,1794.4160416666668,1794.4160416666668,2,4,4,10,2,Loyal Customers
16950,2011-10-14 09:06:00,2010-12-07 15:20:00,3,1178.56,644,57,367,392.8533333333333,0.24880790190735694,1172.1373297002724,1172.1373297002724,3,4,4,11,2,Loyal Customers
12885,2011-10-07 13:40:00,2011-08-08 11:45:00,3,1175.22,655,63,124,391.74,0.7363911290322581,3459.316935483871,3459.316935483871,3,3,4,10,2,Loyal Customers
12640,2011-11-16 11:52:00,2011-09-19 12:01:00,3,1174.58,311,24,82,391.52666666666664,1.1135670731707317,5228.313414634145,5228.313414634145,4,3,4,11,2,Loyal Customers
15306,2011-10-06 12:56:00,2011-07-14 15:22:00,3,1174.35,810,64,148,391.45,0.6169763513513513,2896.2010135135133,2896.2010135135133,3,3,4,10,2,Loyal Customers
14857,2011-10-11 09:23:00,2011-07-14 15:03:00,2,1173.12,464,60,148,586.56,0.41131756756756754,2893.1675675675674,2893.1675675675674,3,3,4,10,2,Loyal Customers
13611,2011-09-11 14:51:00,2010-12-15 10:31:00,3,1171.8,766,89,360,390.59999999999997,0.25364583333333335,1188.075,1188.075,2,3,4,9,2,Loyal Customers
18168,2011-06-16 19:21:00,2010-12-02 18:08:00,6,1169.94,594,176,372,194.99,0.4909274193548387,1147.9250000000002,1147.9250000000002,2,5,4,11,0,Champions
12358,2011-12-08 10:26:00,2011-07-12 10:04:00,2,1168.06,248,2,151,584.03,0.40314569536423844,2823.4562913907284,2823.4562913907284,5,2,4,11,2,Loyal Customers
13500,2011-11-16 15:35:00,2011-08-09 12:20:00,3,1166.77,609,23,123,388.92333333333335,0.7423780487804877,3462.3662601626015,3462.3662601626015,4,3,4,11,2,Loyal Customers
14737,2011-12-06 10:16:00,2010-12-21 13:49:00,3,1164.55,345,4,353,388.18333333333334,0.2586756373937677,1204.1381019830028,1204.1381019830028,5,3,4,12,2,Loyal Customers
14261,2011-10-20 10:04:00,2011-09-22 10:47:00,2,1163.45,406,51,79,581.725,0.7705696202531646,5375.433544303797,5375.433544303797,3,3,4,10,2,Loyal Customers
14447,2011-11-21 08:28:00,2011-03-04 10:49:00,5,1163.23,571,19,281,232.64600000000002,0.5415925266903915,1510.9571174377224,1510.9571174377224,4,4,4,12,0,Champions
16714,2011-05-05 11:09:00,2011-01-26 13:40:00,3,1161.53,610,219,317,387.1766666666667,0.2880520504731861,1337.4083596214512,1337.4083596214512,1,4,4,9,1,At Risk
